filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,lead_silence_ms,trail_silence_ms,is_first_verse,heading_before,heading_after,is_verse_range
1CH_014_Verse_001.wav,Hiramu mfumu ya ku Turo inatumiza amithenga kwa Davide pamodzi ndi mitengo ya mkungudza ndiponso amisiri a miyala ndi amisiri a matabwa kuti adzamumangire nyumba yaufumu.,Old Testament,1 Chronicles,014,001,17.22,SPEAKER_00,23004,0.10129411764705881,0.049366844899521124,1650,770,True,True,False,False
1CH_023_Verse_019.wav,"Ana a Hebroni: Mtsogoleri anali Yeriya, wachiwiri anali Amariya, Yahazieli anali wachitatu ndipo Yekameamu anali wachinayi.",Old Testament,1 Chronicles,023,019,12.65,SPEAKER_00,9604,0.10284552845528455,0.1538179116710468,120,260,False,False,False,False
1KI_001_Verse_038.wav,"Kotero Zadoki wansembe, mneneri Natani, Benaya mwana wa Yehoyada, Akereti ndiponso Apeleti, anthu oteteza mfumu, anapita kukamukweza Solomoni pa bulu wa Mfumu Davide ndi kupita naye ku Gihoni.",Old Testament,1 Kings,001,038,19.5,SPEAKER_00,9129,0.1015625,0.06743609059429537,570,270,False,False,False,False
1SA_002_Verse_014.wav,"Iye ankachipisa mu mʼphikamo, ndipo wansembeyo amatenga chilichonse chimene folokoyo yabaya. Umu ndi mmene ansembewo amachitira ndi Aisraeli onse amene amabwera ku Silo.",Old Testament,1 Samuel,002,014,17.6,SPEAKER_00,27326,0.10414201183431954,0.2411056057323171,330,460,False,False,False,False
1SA_003_Verse_017.wav,"Tsono Eli anafunsa kuti, “Yehova wakuwuza chiyani? Usandibisire. Mulungu akulange ndithu ngati undibisira chilichonse cha zimene wakuwuza.”",Old Testament,1 Samuel,003,017,13.48,SPEAKER_00,4819,0.09697841726618706,-0.2411941762421748,290,250,False,False,False,False
1SA_014_Verse_024.wav,"Koma asilikali a Israeli anavutika tsiku limenelo, chifukwa Sauli anawalumbirira Aisraeli kuti, “Wotembereredwa munthu aliyense amene adzadya kusanade, ine ndisanalipsire adani anga!” Kotero palibe wankhondo aliyense amene analawa chakudya.",Old Testament,1 Samuel,014,024,24.04,SPEAKER_00,7473,0.10016666666666667,-0.026540488612768486,470,270,False,True,False,False
2CH_018_Verse_015.wav,"Mfumu inati kwa iye, “Kodi ndikuwuze kangati kuti ulumbire kuti usandiwuze chilichonse koma zoonadi mʼdzina la Yehova?”",Old Testament,2 Chronicles,018,015,12.38,SPEAKER_00,28588,0.10403361344537816,0.23380752111075254,470,490,False,False,False,False
2CO_013_Verse_004.wav,"Pofuna kutsimikizira, anapachikidwa ali wofowoka koma ali ndi moyo mwamphamvu ya Mulungu. Chomwechonso, ife ndife ofowoka mwa Iye, koma tidzakhala ndi moyo pamodzi naye ndi mphamvu ya Mulungu, potumikira pakati panu.",New Testament,2 Corinthians,013,004,22.48,SPEAKER_00,8568,0.10407407407407408,0.23653159381098643,390,490,False,False,False,False
2KI_015_Verse_010.wav,"Salumu mwana wa Yabesi anachitira chiwembu Zekariya. Anamukantha anthu akuona, namupha, ndipo analowa ufumu mʼmalo mwake.",Old Testament,2 Kings,015,010,11.74,SPEAKER_00,11781,0.09702479338842976,-0.238071834039005,530,270,False,False,False,False
2KI_021_Verse_010.wav,"Yehova anayankhula kudzera mwa atumiki ake, aneneri kuti,",Old Testament,2 Kings,021,010,5.73,SPEAKER_00,10492,0.10052631578947369,-0.0023265703253238556,360,310,False,False,False,False
2SA_005_Verse_020.wav,"Choncho Davide anapita ku Baala-Perazimu ndi kugonjetsa Afilistiwo. Iye anati, “Monga amasefukira madzi, Yehova waphwanya adani anga ine ndikuona.” Choncho anawatcha malowa Baala Perazimu.",Old Testament,2 Samuel,005,020,18.52,SPEAKER_00,26728,0.09851063829787234,-0.13803509004738013,320,650,False,False,False,False
2SA_011_Verse_015.wav,"Mʼkalatayo analembamo kuti, “Uriya mumuyike patsogolo penipeni, pamene pali nkhondo yoopsa. Ndipo mumusiye yekha kuti akanthidwe ndi kufa.”",Old Testament,2 Samuel,011,015,14.1,SPEAKER_00,27229,0.1014388489208633,0.059111095657558184,410,440,False,False,False,False
2SA_012_Verse_013.wav,"Kenaka Davide anati kwa Natani, “Ine ndachimwira Yehova.” Natani anayankha kuti, “Yehova wachotsa tchimo lanu. Simufa ayi.",Old Testament,2 Samuel,012,013,12.52,SPEAKER_00,13468,0.10262295081967213,0.13883253748392888,400,240,False,False,False,False
ACT_008_Verse_032.wav,"Mawu amene ndunayo imawerenga anali awa: “Monga mwana wankhosa wopita naye kokamupha amachitira, kapena monga nkhosa imakhalira duu poyimeta, momwemonso iye sanatsekule pakamwa pake.",New Testament,Acts,008,032,18.84,SPEAKER_00,21169,0.10351648351648352,0.19899097062255353,840,780,False,False,False,False
DEU_009_Verse_025.wav,Ine ndinagwa chafufumimba pamaso pa Yehova kwa masiku makumi anayi usana ndi usiku chifukwa Yehova ananena kuti akuwonongani.,Old Testament,Deuteronomy,009,025,12.45,SPEAKER_00,522,0.0996,-0.0646921744998158,330,450,False,False,False,False
DEU_012_Verse_015.wav,"Koma mukhoza kumapha ziweto zanu mʼmizinda iliyonse ndi kudya nyama yake mmene mungafunire, ngati kuti ndi agwape kapena mbawala, monga mwadalitso limene Yehova Mulungu wanu akukupatsani. Woyeretsedwa ndi wosayeretsedwa akhoza kuyidya.",Old Testament,Deuteronomy,012,015,23.56,SPEAKER_00,10906,0.10025531914893616,-0.020571826865734083,530,780,False,False,False,False
DEU_028_Verse_007.wav,Yehova adzaonetsetsa kuti adani anu amene adzakuwukirani agonjetsedwe pamaso panu. Iwo adzabwera kwa inu kuchokera mbali imodzi koma adzakuthawani ku mbali zisanu ndi ziwiri.,Old Testament,Deuteronomy,028,007,17.66,SPEAKER_00,23120,0.10149425287356321,0.06284125012868984,550,140,False,False,False,False
ECC_012_Verse_002.wav,"Nthawi ya ukalamba wako, dzuwa ndi kuwala, mwezi ndi nyenyezi zidzada. Mitambo idzabweranso mvula itagwa.",Old Testament,Ecclesiastes,012,002,10.2,SPEAKER_00,16138,0.09714285714285714,-0.23012301414448919,240,280,False,False,False,False
EPH_001_Verse_018.wav,"Ndimapempheranso kuti maso a mitima yanu atsekuke ndi cholinga choti mudziwe chiyembekezo chimene Iye anakuyitanirani, chuma cha ulemerero chomwe chili mwa anthu oyera mtima.",New Testament,Ephesians,001,018,17.64,SPEAKER_00,10805,0.10137931034482758,0.05510257144977572,920,370,False,False,False,False
GAL_002_Verse_006.wav,"Koma kunena za aja ankaoneka ngati ofunika kwambiri, chimene iwo anali sichisintha kanthu kwa ine; chifukwa Mulungu alibe tsankho, iwowo sanawonjezepo kanthu pa uthenga wanga.",New Testament,Galatians,002,006,17.61,SPEAKER_00,15222,0.10062857142857143,0.004557944421210788,790,620,False,False,False,False
GEN_022_Verse_012.wav,"Mngeloyo anati, “Usatambasulire mwanayo dzanja lako kuti umuphe, pakuti tsopano ndadziwa kuti iwe umaopa Mulungu. Iwe sunandimane mwana wako mmodzi yekhayo.”",Old Testament,Genesis,022,012,16.06,SPEAKER_00,5446,0.10229299363057325,0.1166176733050934,460,570,False,False,False,False
