filename,text,testament,book,chapter,verse,duration_seconds,speaker_id,row_idx,lens_ratio,lens_ratio_z,lead_silence_ms,trail_silence_ms,is_first_verse,heading_before,heading_after,is_verse_range
2CH_008_Verse_007.wav,"Abantu bonna abaalekebwawo ku Bakiiti, n’Abamoli, n’Abaperezi, n’Abakiivi, n’Abayebusi, nga bano be bataali Bayisirayiri,",Old Testament,2 Chronicles,008,007,11.24,SPEAKER_00,19328,0.09289256198347108,-0.06129807688443471,400,120,False,False,False,False
2CO_013_Verse_007.wav,"Kaakano tubasabira eri Katonda obutakola kibi na kimu, si lwa kwagala kulabika nga tusiimibwa, wabula mmwe mukole ebirungi, ffe ne bwe tunaasigala nga tetusiimibbwa.",New Testament,2 Corinthians,013,007,15.44,SPEAKER_00,10244,0.09357575757575758,-0.009208989714325051,440,210,False,False,False,False
3JN_001_Verse_003.wav,"Abooluganda bwe nabatuukako kya nsanyusa nnyo bwe bambuulira nti onyweredde mu mazima, era nti mw’otambulira.",New Testament,3 John,001,003,10.04,SPEAKER_00,17707,0.09211009174311925,-0.12095619092655711,390,290,False,False,False,False
ACT_006_Verse_006.wav,"ne babanjula eri abatume. Abatume ne babasabira, ne babasaako emikono.",New Testament,Acts,006,006,6.47,SPEAKER_00,2156,0.09242857142857143,-0.09667424841298344,490,160,False,False,False,False
DAN_012_Verse_005.wav,"Nze Danyeri ne ndyoka ndaba, laba babiri abalala nga bayimiridde mu maaso gange, omu ku lubalama lw’omugga olumu, n’omulala ku lubalama lw’omugga olulwolekedde.",Old Testament,Daniel,012,005,14.62,SPEAKER_00,27228,0.091375,-0.17700201194425158,440,270,False,False,False,False
DEU_016_Verse_003.wav,"Tokiryanga na mugaati omuzimbulukuse. Onoomalanga ennaku musanvu ng’emigaati gy’olya si mizimbulukuse, gye migaati egy’okulaba ennaku, kubanga mu Misiri wavaayo mu bwangu, bw’otyo olyokenga ojjukirenga, mu nnaku zonna ez’obulamu bwo, olunaku lwe wasitulirako ng’ova mu nsi y’e Misiri.",Old Testament,Deuteronomy,016,003,26.31,SPEAKER_00,12904,0.09264084507042253,-0.08048980524745762,200,100,False,False,False,False
EST_009_Verse_004.wav,"Moluddekaayi yali akulaakulanye mu lubiri, era n’ettutumu lye ne lyatiikirira okubuna ebitundu byonna, ate era ne yeeyongera amaanyi n’obuyinza.",Old Testament,Esther,009,004,13.26,SPEAKER_00,19287,0.09208333333333334,-0.12299634041757954,390,130,False,False,False,False
EXO_021_Verse_004.wav,"Mukama we bw’abanga amuwadde omukazi, n’amuzaalira abaana aboobulenzi n’aboobuwala; omukazi n’abaana babanga ba mukama wa muddu oyo; omusajja yekka ye yaddizibwanga eddembe lye.",Old Testament,Exodus,021,004,16.23,SPEAKER_00,7489,0.09169491525423729,-0.15261061692771893,230,150,False,False,False,False
EXO_023_Verse_005.wav,"Bw’olabanga endogoyi y’omuntu atakwagala, ng’omugugu gugisudde wansi, togirekanga, naye omuyambangako okugiyimusa.",Old Testament,Exodus,023,005,10.86,SPEAKER_00,3524,0.09526315789473684,0.11944398067738576,370,120,False,False,False,False
EXO_030_Verse_009.wav,"Ku kyoto kino tojja kwoterezaako bubaane bulala, wadde ekiweebwayo ekyokebwa, newaakubadde eky’eŋŋaano era tojja kufukako ekiweebwayo eky’ekyokunywa.",Old Testament,Exodus,030,009,14.46,SPEAKER_00,14674,0.09704697986577182,0.2554484561076565,450,170,False,False,False,False
